publishedAt,authorDisplayName,textDisplay,likeCount
2023-09-16T10:28:23Z,@kenziaformosa1856,Itu larangan buat artis² yg mnjual ditiktok hrs di backlist permanen 😢..kasian pedagang kecil,0
2023-09-16T10:26:03Z,@gopekstory3696,"HUKUM AJA NGAK TEGAS, UDAH LARI KE LAIN,<br>MASYARAKAT UDAH NAIK KEUANGAN NYA JGN DI USIK, PABRIK&quot; BESAR DI INDO AJA NGAK ORNG IDO YG MEGANG TPI ORANG LUAR,<br>YG PENTING ITU BEA CUKA/ PAJAK,",0
2023-09-16T10:18:48Z,@vindalfx1139,"Kalau perlu tiktoknya di hapus aja skalian, merusak generasi bangsa 😁",1
2023-09-16T10:18:19Z,@CahyoUtamaOfficial,Wah hrs mikir lg buat resign.. niat mau jd affiliate n jualan di tiktok yg makin rame 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,0
2023-09-16T10:15:05Z,@Hanyangaji,sekalian sama e-comerce yang lain agar umkm lokal bangkit saya pedagang pasar adanya e comerce dan harga tidak relevan buat kami yang ada di pasar tradisional hancur,0
2023-09-16T10:10:06Z,@trisgie6994,tiktok doang? noh pabrik buka akun di shop* dll...,0
2023-09-16T10:08:36Z,@boozzchicken1782,Horeeeee....,0
2023-09-16T10:08:10Z,@nenenghamidah6824,"Bagus akan di atur...<br>Jualan online, suka banyak bohong kwalitasnya bahannya..barang yg di kirim jeleeekk, baik pakaian apa lg bentuk makanan suka bikin ennek di makannya kaya bulukan jamuran<br><br>Goofoof msh baiklah kwalitas makanannya, .😊",0
2023-09-16T09:59:23Z,@hikarigroup0162,Pemangku kebijakan harus faham juga bahwa Masyarakat pengguna memiliki prisip pembelian yakni :<br>QCD.<br>Quality  : Kualitas barang yang bagus.<br>Cost      : Biaya untuk mendapatkannya cukup rendah.<br>Delivery : Biaya dan waktu pengiriman lebih murah dan lebih cepat.<br>Mampukah ??,0
2023-09-16T09:58:16Z,@evaa1757,SANGAT SETUJU!!,0
2023-09-16T09:58:10Z,@fahryirsandy7347,Bayangkan Jual Modem Di Tiktok laris manis ketimbang di jual tokped atau langsung offline di toko... 😅40jt perbulan... Gmna gk menggiurkan dari Harga Local hingga Import,0
2023-09-16T09:57:32Z,@AbdulRohman-ev6nc,Ada juga  yang jualan &#39;organ2 tubuh manusia&#39; di tiktok..,0
2023-09-16T09:56:34Z,@hikarigroup0162,"Kasihan.<br>Setelah banyak bertumbangan, baru kaget.<br>Pemangku kebijakan baru faham sisi gelap dari Unicon yang di gembor-gemborkan Presiden Negeri Dongeng.",0
2023-09-16T09:55:06Z,@avaabouttheeastside6805,Ayo semangat.. dukung pemerinta,0
2023-09-16T09:53:59Z,@fidisell6006,TUTUP AJA TUTUP ENTR UMKM MAKIN BANGKRUT .,0
2023-09-16T09:51:23Z,@abuhattaable,tiktokshop barang2 mayoritas impor dari cina. pisahkan e-commerce &amp; socmed,0
2023-09-16T09:51:00Z,@warga.negaraasing,Neokolim,0
2023-09-16T09:47:06Z,@hilmi_daily,"Kalau tiktok shop di larang, dipikirakan juga masyarakat yang menggantungkan penghasilannya di tiktok, apakah pemerintah ada solusi kalau belum ada solusi jangan dulu deh, jangan sampai memecahkan masalah tapi menimbulkan masalah baru",0
2023-09-16T09:46:36Z,@muhamadsafii2078,Hrs ditutup permanen  mall dan pasar sepi gulung tikar <br>Kasihan yg cari kerja <br>Pengangguran akeh,0
2023-09-16T09:42:47Z,@ronsgamming7326,Shopee tokpet dll stop dongg lazada stopp,0
2023-09-16T09:41:20Z,@queenmazida5039,"Yang g jualan oflane pasti akan bilang onlane ja , harus ikuti zaman dll....<br><br>Sedangkan jualan onlane susashnya setenvah mati... harga hancurr...<br>Bersainganya terlalu liar.....<br>Blm ongkos ads nya biar laku harus spekulasi bener2 berani...<br>Byak yg tekorrr juga",0
2023-09-16T09:40:50Z,@agushermawan2897,Di India udh lama dihentikan shoppe tiktok shop,0
2023-09-16T09:37:50Z,@Operator_Muda19,Sekalian aja pak apps tik-tok di banned😂,0
2023-09-16T09:20:31Z,@edudhitalover,Knp baru dilarang skrg? Knp sblm adanya penjualan di tiktok tdk terpikirkan dampaknya? Seharusnya dr awal jgn ada penjualan di tiktok....bukannya semuanya diawasi oleh pemerintah?,0
2023-09-16T09:05:00Z,@tejopapat36,Yg enak enak dilarang maksud nya apa,0
2023-09-16T09:00:29Z,@RAP-xv9dj,Hahah ngasih sajen kecurutnya kecil si. Coba kasih sajennya gede di jamin lancar jaya,0
2023-09-16T08:53:45Z,@TheMasmax,Cerdas nih.. keren,0
2023-09-16T08:53:22Z,@bayugraphics352,Gimana gak merusak harga. Berani jual rugi 😅. Biaya produksinya aja gak ketutup. Tujuannya Biar industri kita gak bisa bersaing gulung tiikar dan akhirnya konsumen  tergantung produk dari sana.,0
2023-09-16T08:32:05Z,@momoaan755,Setuju,0
2023-09-16T08:29:58Z,@nini8659,"Sebenernya klw hrg fo toktok samain sm olshop dn tanah abang,g msalh,yg jdi msalh hrgnya menggerus kita",0
2023-09-16T08:28:35Z,@nini8659,"Ya kita smua bsa tumbang,krn hrgnya bikin kita teparr,ga bsa ngelawan,bsa bgkrut smua",0
2023-09-16T08:21:08Z,@syalendra88,Ini lah yg di sebut pertumbuhan ekonomi semakin naik beberapa % <br>Tetapi fakta di lapangan ekonomi masyarakat semakin terpuruk Umkm bykk yg gulung tikar karena daya beli masyarakat semakin lemah di tambah terlalu membuka lebar  ekonomi 4.0 yg sok sokan digital yg selalu di gaung2 kan dan hasilnya meroket ke samping terjun terus terjun sawah 😅,0
2023-09-16T08:14:20Z,@elabifi8416,Setuju... Kasian toko&quot; d pasar dan mall pada sepi byk yg bangkrut Krn sepi pembeli😢,0
2023-09-16T08:12:16Z,@Buk_Rt,Aku denger&quot;berita pasar  tanah Abang juga sepi pengunjung,0
2023-09-16T08:08:49Z,@dwinugrohopanda,"Aplikasi medsos melunjak, awalnya u/ sosial eh... curi2 langkah di tambahin fitur marketplace.<br>Berantas tuntas aplikasi medsos yg ada fitur shopingnya.<br>Suruh mereka bikin platform marketplace sprti pd umumnya",0
2023-09-16T08:07:55Z,@weyaweyocom,Harusnya umkm ikuti perkembangan zaman bukan mematikan/pelaku usaha yg pake tiktok<br>Pinter dikit naoa,0
2023-09-16T08:05:43Z,@erniirawatisantoso987,"di marketplaces lokal juga belum ada proteksi pada umkn. pabrik dan distributor nasional sudah mulai ikut berjualan di tokopedia, lazada, shopee. dampaknya toko toko kecil, umkn dan pemula tidak bisa bersaing dalam harga jual.",2
2023-09-16T07:54:10Z,@JojoKurniawan,"Di Indonesia, para UMKM mau usaha ajah udah dijegal Aturan2 yang Ribet dari Pemerintah, belum lagi biaya produksinya banyak syarat dari oknum2 yang menjadikan Biaya Produksi membengkak,<br>Belum lagi ada oknum pelaku UMKM yang Kemaruk maunya ngambil cuan kebanyakan.<br>Indonesia mau menang bersaing tapi caranya gak Fair dgn mematikan yang sudah berjalan dan sudah meberi Keuntungan bagi Rakyat Indonesia. Gimana Nich?<br>benahi dulu System Birokrasinya,Jangan main bikin aturan sepihak Dong<br>Pemerintah juga harus pikirkan Produsennya, yang Butuh barang bagus dan Murah.<br>Kualitas pejabat Indonesia memang Katrok",0
2023-09-16T07:54:06Z,@jalerganteng3134,"Disaat semua negara sadar apa² yg dari cina,indonesia selalu lambat",0
2023-09-16T07:47:11Z,@jalerganteng3134,Indonesia selalu lambat mengcounter.selalu abai warning dri negara² lain,0
2023-09-16T07:44:51Z,@sumiyati-bu6do,"Kasihan tnh abang sepi pembeli, mirissss",0
2023-09-16T11:03:35Z,@rudialexander,Lagi cuan diem2 aja itu seller tanah Abang 😁,0
2023-09-16T07:44:04Z,@JojoKurniawan,"Jadi Intinya yang Jualan harus dijual Harga Mahal, supaya pembeli gak mampu gitu ya Pak ?😆😅🤣",0
2023-09-16T07:24:17Z,@mahmudlagunyaokbangatgakay8836,Bener kata pak Harto nanti produksi kita bakal kalah sama produk luar yg murah.harusnya dari kemarin &quot; pak titok dilarang.kenapa baru sekarang .,0
2023-09-16T07:22:15Z,@houdiniharry8263,Kalau perlu Tiktok nya sekalian di banned... 😅,1
2023-09-16T07:19:52Z,@penginapanrahayuasrirahayu550,Kalo negara tidak turun tangan bahaya ini... karna banyak mematikan matapencaharian masyarakat kecil.,0
2023-09-16T07:17:35Z,@inspirasibaru4857,Kalo shopie bebas ongkirnya di hapus mgkn harga bs jatuhnya bisa seimbang sm harga transaksi konvensional,0
2023-09-16T07:13:10Z,@nimanniman3798,Sejak ada online saya jualan di pasar bangkrut,0
2023-09-16T07:03:41Z,@hiburan1155,nyatanya UMKM Kita berjualan dengan harga tinggi.<br><br>kenapa produk impor bisa l3bih murah ??<br>apakah kualitas impor lebih buruk ?<br>ahhh   tidak juga,0
2023-09-16T07:03:36Z,@TheZakartaZ,Harus ditolak ?,0
2023-09-16T07:03:25Z,@skyblue9597,Online shop  yang lain banyak jual barang palsu. Itu kenapa saya suka belanja di tik tok.   Murah dan original,0
2023-09-16T07:01:35Z,@MungKhaiKih,Fu**k to tiktok 👎👎👎,0
2023-09-16T06:54:47Z,@ariusbudiman7105,"TT itu efeknya cepet banget bahkan lebih cepet dari IG story engga heran ketika platform ini dipake buat media jualan<br>dampaknya kuat banget, selain itu juga TT memanfaatkan platformnya buat apapun dari socmed, hiburan sampe<br>bisnis jualan gw rasa memang harus dibuat aturan berdasarkan fungsi dari masing2 platform.",0
2023-09-16T06:47:53Z,@juraganempang_22,"Terus bagaimana ya nanti solusi untuk UMKM yang di tiktoknya sendiri ?? Karna di tiktok sendiri UMKM bejibunn, mulai dari makanan produk lokal sampe pakaian sepatu dll yang asli produk lokal juga sangat berkembang di tiktok😢 kalau mau tolong hilangkan produk impor nya saja, produk umumnya jangan",0
2023-09-16T06:56:26Z,@AnehBinAjaib,Tiktok itu buatan asing bukan buatan lokal. Jadi produk yg ditawarkan kebanyakan produk impor bukan produk lokal.,0
2023-09-16T07:07:52Z,@juraganempang_22,"@@AnehBinAjaib   iya saya tau aplikasi tiktok sendiri memang buatan asing, yang saya bahas ini untuk warga UMKM tiktoknya, yang mana mereka menjual jutaan produk lokal, jajanan cilok aja di tiktok bejibun orang jualan, makanya saya sarankan tiktok shop boleh di indonesia dengan syarat tidak boleh menjual produk impor, atau pun Seperti yang di katakan bapak di video tadi kalo pun boleh hanya 1 saja per bidang. Dan kamu tau?? Bukan cuma tiktok shop aja yang dari luar, shopee juga dari perusahaan asing dan sudah jauh lebih dulu menjual produk asing bahkan mereka bejibun berkali lipat lebih banyak dari tiktok produk asing nya, produk impor di tiktok belum seberapa di banding produk impor di shopee, dan parah nya lagi shopee mereka sudah memakai sistem barang dari china langsung ke costumer, contohnya saya pernah beli case elektronik dll di shopee di kirim langsung dari china. Walaupun shopee hanya sebagai marketplace tidak sebagai sosmed seperti tiktok, tapi sebenarnya shopee lebih bahaya dari tiktok, bahkan shopee sekarang sudah ada fitur konten video dll seperti tiktok. Anehnya kenapa penjualan di shopee impor dari china dari dulu semakin meningkatkan gak di Brantas kaya tiktok juga, padahal dua2nya sangat membahayakam untuk produk impor nya cuman memang shopee lebih bahaya lagi",0
2023-09-16T06:46:55Z,@bangyadi179,Setuju 👍bina UMKM supaya bisa bersaing dengan produk improt,0
2023-09-16T06:45:30Z,@sohibsofyan,Setuju si. Tp jumlah follower udah jutaan gimana dong 😢,0
2023-09-16T06:44:06Z,@ubaynatara2775,"Yang di larang bukan tiktok shop nya,  tapi impor produk cina,  di tiktok juga banyak yang jual produk lokal",0
2023-09-16T06:44:00Z,@Lensb,"Kalo sy mikirnya lebih ke jgn lagi pabrik / supplier utama jualan lgsg ke konsumen d online, kasihan yg punya toko2, sy sndiri punya toko, suka ad pwmbeli yg blg kok harga nya murahan d online lah ini itu",0
2023-09-16T06:42:52Z,@muklismukhlisun2333,Setuju...,0
2023-09-16T06:40:38Z,@hanacitra1387,"Umkm&amp;petani,itu saya rasa yg sangat perlu di lindungi.Tugas para pejabat ini adalah menjaga harga pasar,contoh: knpa harus import di saat petani kita panen,kan jleput pak regone",0
2023-09-16T06:36:13Z,@maaxxi,"Artis&quot; juga ga usah lah jual barang&quot; kebutuhan primer dengan harga yg murah, apa nggak kasian sama pedagang pasar 😢",0
2023-09-16T06:35:26Z,@ilalangberbisik5368,"Saya bingung bagaimana bisa menjual barang,yang harganya sangat murah sekali bahkan dibawah biaya produksi...",0
2023-09-16T06:33:41Z,@djsart7712,memang harus ditindak tegas karna ini dapat merugikan banyak pihak apalagi seller2 yang membayar pajak,22
2023-09-16T06:32:37Z,@poponpon7564,"Pak, saya yang bergaji UMR sangat diuntungkan dengan harga yang murah, toh klu mau memperbaiki perbaiki dulu pendapatan dan kesejahteraan kami pegawai berpendapatan UMR",0
2023-09-16T06:32:19Z,@rezzaagitha1707,"Menurut saya win2 solutionnya adalah seperti ini :<br>Sopi dan toktik adalah produk dimana negara china hadir dalam proses retail umkm rakyatnya<br>pertanyaannya, kenapa mereka bisa menjual secara retail lintas negara, dengan proses pengiriman maksimal 2 minggu. Sedang kita menjual kesana memerlukan ijin ekspor 😅 khan aneh khan...sadar g sih? 🤣",0
2023-09-16T06:27:32Z,@bantol6283,SEMOGA APLIKASINYA JUGA CEPAT DI BLOK KOMINFO,0
2023-09-16T06:27:12Z,@ratnayunita6923,"Saya gk punya tik tok, jdi gk tau jg ada harga dibanting kayak gitu. Dg adanya online shop biasa aja pasar baju, toko baju, sudah mulai mati, apalagi ada yg banting harga murah kayak gitu. Menjajah dinegara sendiri jdinya. Klo saya mending dihapuskan dr Indonesia Tik Tok itu. Karena bnyak jg pengaruh negatif untuk anak dan remaja saat ini. Bukti sudah sangat bnyak.",0
2023-09-16T06:19:37Z,@yungeiqbal2237,Aku setuju karna semua juga butuh hidup .kalau di biarkan terus kasihan..,0
2023-09-16T06:17:35Z,@maksunrowotengah2245,setuju pk..<br><br>banyak toko dipasar yg skrg dijual.karna bangkrut..gara2 shoi.tiktok jual murah.,0
2023-09-16T06:14:27Z,@GeaFarmTernakRumahan,"pasar2 tradisonal udah mulai sepi banget, ayo dong kembali gerakan belanja di tetanggamu aja.",0
2023-09-16T06:13:59Z,@patmokasep2334,"dari doeloe makanya di blokir,,, sudah begini baru ketar ketir,, otak doang pinter tp gak di pake",0
2023-09-16T06:13:57Z,@tahirhasibuan9060,"Iyalah harus dilarang tik tok shop, bisa gulung tikar umkn kita",0
2023-09-16T06:13:43Z,@mw_f4gaming,"Setuju,,tiktok shop di hapus😂😂😂",0
2023-09-16T06:12:02Z,@xiongguoxing2132,"Utk konsumen belum di sentuh keuntungan yg mereka dapat dgn membeli brg murah , pemerintah hrs mendorong pertumbuhan industri",0
2023-09-16T06:10:52Z,@user-cm4zi3eb7c,Kebijakan yang bagus,0
2023-09-16T06:10:23Z,@alisa_2512,Harganya mmg GK masuk akal masa iya tunik harga 2 ribu,0
2023-09-16T06:10:19Z,@dzakijumay9576,Setuju...harganya udah pada gila ....ancurin UMKM bgt...parah dah...,0
2023-09-16T06:07:40Z,@xiongguoxing2132,Mampu tapi mahal pak,0
2023-09-16T06:06:30Z,@febrian6933,Menandakan infra dan SDM tidak siap untuk bersaing di era global. Dulu pake sok&quot;an wae tanda tangan open market,0
2023-09-16T06:05:40Z,@broymangun4349,Iya bnr,0
2023-09-16T06:05:34Z,@Sona_andre13,"Udah cukup dua tahun tiktokshop, lindungilah pedagang lokal",0
2023-09-16T06:04:05Z,@parjovanhouten7951,"UKM Boleh tapi jgn Mencekik leher kadang2 harga malah ga ngotak buat kita2 yg di luar Jawa, Masyarkat yg udah sulit ++++ Sulit",0
2023-09-16T06:00:59Z,@yoganafi3532,"Berarti bukan masalah tik tok, tapi masalah import barangnya...",0
2023-09-16T06:02:18Z,@yoganafi3532,Klo di tik tok jualnya produk UMKM semua kan jadi gak masalah?,0
2023-09-16T05:59:34Z,@kucingkumks1476,Fb juga,0
2023-09-16T05:56:54Z,@peterjoyjohn7879,"Bukan hanya TikTokShop nya saja akan tetapi Masalah disini: alur dagangnya<br>Dahulu: produsen-distributor-eceren-konsumen<br>Sekarang:<br>Produsen-konsumen via ecommerce<br>Seharusnya produsen , distributor tidak boleh jualan langsung ke konsumen, kami makan apa yg eceran toko umkm ini. Amsyongggg",0
2023-09-16T05:52:07Z,@andrymaulana4357,"Cintai produk indonesia, belilah produk yg diproduksi diindonesia, sprti boss gw saat ini beli celana jeans jadi dr china, karyawan sdh banyak yg dirumahkan, kompeksi sdh tdk aktif, tp jualan ja di indonesia, klo pemikiran saat ini boss banyak yg sprti itu, cb siapa yg m beli, cari duit ja ssh karena sdh dirumahkan",0
2023-09-16T05:49:39Z,@viangreasespeed1165,Shopee boleh???,0
2023-09-16T05:48:58Z,@basecamp7215,Liat kantong orang ina dikata kaya srmua😅,0
2023-09-16T05:44:22Z,@AnisahLee-ux7yl,Klo ditaiwan masih boleh jualan lewat aplikasi fb dn tiktok sebab aku jg sering pesen,0
2023-09-16T05:41:55Z,@themiracle7283,setuju bangett.jngn sampe UMKM kita malah tumbang krna tiktok in.atau di buat kebijakan agar UMKM kita bisa ambil bagian di bagian pasar,2
2023-09-16T05:39:52Z,@wismap8611,Semoga secepatnya di blokir,0
2023-09-16T05:37:48Z,@earthexplorer111,Udah blokir aja langsung aplikasi nya...,0
2023-09-16T05:37:39Z,@urayreza6904,Pada gak sadar sudah di manfaatkan media 😆,0
2023-09-16T05:33:29Z,@browills9125,Kenapa baru sekaranggg,0
2023-09-16T05:32:20Z,@RenaWaraWiri,"Setuju skali ,aku yg srung revirw k oasar2 dn tmpat grosir mmng sangat sepi akibat pdagang online yg lbih murah",0
2023-09-16T05:26:40Z,@suryagaming6835,Hmmmm,0
2023-09-16T05:25:36Z,@derildante6993,"Bukan di larang ,tapi tiktok harus bayar pajak untuk setiap org yg jualan online, intinya kerjasama sama pemerintah,saling bagi cuan",0
2023-09-16T05:14:55Z,@feriferi1715,Sangat setuju utamkan umkm negeri sendiri .. tiktok shop ngeri semoga pemerintah segera ambil sikap tegas untuk kebaikan semua,6
2023-09-16T05:13:05Z,@maengame2850,"Smua ini hanyalah sementara, ntr lagi juga bakal ilang beritanya seiring kantong tikus2 smakin tebal. 😅😅",0
2023-09-16T05:12:42Z,@khoirotunniswati5031,"Secara gk sadar cara mudah memutus rantai kesejahteraan masyarakat, tpi bnyk yg abai . Pemerintah hrus tegas ini langkah sangat bagus❤",4
2023-09-16T05:07:56Z,@kisahmu679,Setidaknya buat aplikasi seperti shope tiktok tp produk negri lah😢😢😢,0
2023-09-16T05:07:51Z,@cicarito1273,Ini artis&quot; Di indonesia pada RAKUS,0
2023-09-16T05:07:45Z,@user-bu8sw2gj8e,"hrga yg di luar umum nya kan di batasi pak pembeliannya, harga murah itu gk seterusnya ato hrga prmanen kok, klo live penjualan selesai HARGA NORMAL LAGI... 😂😂",0
2023-09-16T05:03:17Z,@ryra4056,Tolong di atur untuk persaingan harganya,0
2023-09-16T05:02:47Z,@rozixd3592,Setuju,0
2023-09-16T05:01:40Z,@ryra4056,Ya ini UMKM udh diujung tanduk sulit buat bertahan,0
2023-09-16T05:00:35Z,@antabogart6010,Salah satu ramalan jayabaya yg terbukti : pasar Wes ilang kumandange,0
2023-09-16T04:57:58Z,@alatif.official,Sebenernya bukan jualannya yang harus dilarang...tapi persaingan harganya aja yang harus diaatur...karena tiktok sebenernya ini menguntungkan pembeli dan tiktoker Affiliate... masyarakat bisa hemat...yang merasa dirugikan pengusaha aja...semua dari sisinya masing2...sehatin aja komtesinya...diatur bukan dilarang...,1
2023-09-16T04:54:36Z,@ahmadfauzi-tt2oc,Iya lananjir lu liat ba8m wong ruben onsu irwan wyahnpada jualan di tiktok ahop sedangkap pedagang asli pada bengong bareng laler 😂,0
2023-09-16T04:51:30Z,@semangatbekerja888,"Caranya gampang, buat uu pidana dilarang jualan secara online jika melanggar pidana penjara paling ringan 5 tahun.. Di jamin bakalan ga ada yang berjualan online lagi..",0
2023-09-16T04:44:35Z,@wisnuadikurnia,"MANTAP , Sejahterakan rakyat Indonesia dgn mendukung produk Indonesia 🎉🎉🎉",27
2023-09-16T04:42:54Z,@KelaparanTV,Shopee aja bisa .masa tik tok di larang.. pilih kasih .,0
2023-09-16T04:41:48Z,@cyberandal,"Baguss!!!! Kami pedagang2 di pasar sudah sangat resah, pasar sepi sekarang semenjak Januari 2023, dipikir setelah covid bakal bangkit lagi pengunjung pasar, eh malah semakin sepiii ... Saya pedagang di Pasar Ciledug Tangerang. Bahkan pedagang sembako sudah ngeluh dengan sepinya pengunjung pasar, bayangin sembako lhooh.",0
2023-09-16T04:36:53Z,@bintangmotorparung6364,Jangan cuma tiktok Shopee juga tuh jd warung artis pedagang kecil jadi ancur mending ancur semua aj sekalian,0
2023-09-16T04:33:14Z,@muhammadazuwary3854,"Yg bikin pusing pedagang offline adalah karena lintas batasnya pedagang online. Lu buka toko online, luasnya toko lu dari sabang sampe merauke. Potensi orang yg masuk toko lu, liat2, ngranjangin, cekout beli itu cakupannya jutaan orang dari sabang sampe merauke, bahkan bisa lintas negara. Sedangkan toko offline, lu buka dikampung lu ya hanya orang kampung lu aja yg liat dan beli. Dan karena cakupannya sangat luas, pedagang online punya persaingan yg ketat masalah harga, dan kualitas barang. Makanya pada berlomba ngasih harga menarik biar laris. Beda sm pedagang ofline, cakupannya satu kampung, malah kadang dikampung toko lu cuma satu2nya doang. Lo getok harga semua mau gak mau beli ke lu doang.",0
2023-09-16T04:31:50Z,@user-pc2qh4ke4q,Shopee donk banyak pedagang langsung dari cina itu gimana??? Tolong di up komentar aku pas dia live aku klik laporin tapi di komentar banyak juga yang membenarkan toko tersebut jangan ganggu katanya dia cuman jualan😅 pas liat riviewnya warga kita banyak yang beli itu toko jualan gelang batu bodohnya warga kita yg beli mereka ga tau di kita lebih murah aku pernah beli di tangerang cuman 10ribu barang sama yg dari cina 100ribu aneh bener warga kita ayo beli dari dalam negeri 😢 biar perekonomian kita berjalan 😢,0
2023-09-16T04:31:32Z,@AtungMax,Membantu umkm awal nya sejak artis jualan dan jadi afiliator. umkm tidak bisa bersaing,0
2023-09-16T04:28:54Z,@ChinoHalal,Saya setuju. Di baned saja kalau ingin hidup lebih lama di negri sendiri.,0
2023-09-16T04:26:16Z,@missron7164,"Aku g pernah dari tiktok, tapi dari shopee",0
2023-09-16T04:21:13Z,@jayb1180,shopee lebih banyak produk impor nya.. malah bisa beli impor langsung dari china via shopee..,0
2023-09-16T04:19:53Z,@LEON-ID999,😅,0
2023-09-16T04:19:40Z,@enjangchanel6164,"INTINYA TINGGAL DI STOP AJA BARANG IMPORT NYA !!! Beres.. Pemerintah harusnya pikirin, knapa kok barang impor bisa murah2 ? Bagainmana caranya pelaku umkm bisa juaal barang murah sperti barang import tapi bnyak di minati orang warga +62 itu sendiri..",0
2023-09-16T04:08:29Z,@miftahulfiqih,ayo cepat....Gas larang pak...,0
2023-09-16T04:07:58Z,@FahmyAmmar-sb9ce,Umkm nya juga benahi kalo jual baju pasang harga pas/bandrol biar gak ribet nawar,0
2023-09-16T04:07:43Z,@user-ic8ww8bn6p,"Coba MP local lebih dimaksimalkan, lebih disupport",0
2023-09-16T04:06:40Z,@signalairdropid2669,"the killer UMKM ada gap tinggi sehingga ekonomi indonesia perdagangan tidak merata dampak nya sangat besar dilain waktu, pemerintah menteri perdagangan tidak tidak kreatif seharusnya mengambil tindakan bukan ikut ikutan kebijakan luar negri, setelah amrik sama india melarang baru ikut2 an percuma ada mentri perdagangan tidak membantu apapun, manufer ide untuk masyarakan tidak bisa menelaah saat ini",0
2023-09-16T04:03:32Z,@kopiireng770,Pasar nyampe sepi😭,0
2023-09-16T04:03:02Z,@nabillatif4914,"Barng gua masih di perjalanan ni, jangan dlu ya😂",1
2023-09-16T04:02:04Z,@Tebakangkasaja,Setuju ❤,0
2023-09-16T04:01:08Z,@eviherawati6918,Bantu juga UMKM spy bisa ekspor,0
2023-09-16T04:01:03Z,@CryptoMining-gq9ye,Yang gak pernah belanja di toktokshop likenya dong ❤,0
2023-09-16T04:00:19Z,@candragemilang5382,Mantap,0
2023-09-16T03:59:33Z,@ragilaja1158,Jualan di TIKTOK bikin banyak pengangguran...,0
2023-09-16T03:58:53Z,@eviherawati6918,Impornya lah yg harus juga diatur,0
2023-09-16T03:57:10Z,@hairunminsyahrin3321,1 Lagi Di Negara Asalnya Aja Di Batasi Karena Mereka Tau Itu Bakal Mematikan Para Umkm,0
2023-09-16T03:55:37Z,@hairunminsyahrin3321,"Memang Perlu Pembatasan Karena Banyak barang produksi Umkm Yg Di Produksi Dengan Jumlah Besar Sehingga Harga Bisa Lebih Rendah Dari Umkm Yg Buat Produksi Dengan Jumlah Kecil Gk Bisa Bersaing Yg Ahir nya Produknya Di Catut Umkm nya Mati,kan Kasihan Buat Yg Umkm nya",0
2023-09-16T03:55:10Z,@ADIOTV,Boykot tiktok.  Uninstal tiktok,0
2023-09-16T03:50:39Z,@armand5976,Di negara asal GK di gunakan.. satu hal yg aneh bukan?,0
2023-09-16T03:48:05Z,@jhoniisnain4219,Fb juga banyak yg siaran langsung jualan,0
2023-09-16T03:47:59Z,@cakwawan19,"Kurang kreatif, inovatif yg katanya belain umkm. Gak ada solusi nyata dari pemerintah.",0
2023-09-16T03:46:03Z,@TVtutorial16,"CHINA DILAWAN, Makanya SEBAGAI PEMIMPIN INDONESIA HARUS MELEK MATANYA , mana2 Investasi yg merusak Tatanan Ekonomi negara, klo dichina MUNGKIN BIASA PERSAINGAN INDUSTRI MANUFAKTUR krna disana setiap rumah punya ide ide kreatifitas utk dijual lah klo disini , Pedagang yg bangkrut, Pengusaha China yg pakai yg kayaRaya lewat Persaingan Empuk disini ga ada yg bisa lawan",0
2023-09-16T03:44:55Z,@ditaaa3950,"Be growth mindset, not fix mindset :).",0
2023-09-16T03:42:54Z,@adidastin,Gaskeun om,0
2023-09-16T03:41:21Z,@radenichsan7278,"Harga barang yang di tiktok yang murah itu, itu namanya strategi marketing, ada harga 1000 20000 aslinya mah pas chekout beda harga nya itu mah cuman click bait ajah.",0
2023-09-16T03:39:39Z,@HanyHany-me7nc,Sangat setuju..,0
2023-09-16T03:37:01Z,@afcr2972,"Bilang aja kalo TikTok setorannya kurang, Shopee tokped bukalapak dll lancar aja tuh<br>Gue gak percaya kalo TikTok di larang jualan lagi, pemerintah cuman ingin pajak dari tiktokshop<br>Kalo udah kelar tuh pajak, pasti lancar aman” aja kek yg lain<br><br>Sudah rahasia umum perpajakan",0
2023-09-16T03:31:58Z,@shanks1533,Kirain tau mengapa harganya segitu<br>Ke penjual harga tetap itu bagian dari platform tiktok yang lagi bakar uang. <br>Yang saya lihat justru karena ada platform ini orang biasa yang ga punya modal banyak bisa berjualan.<br>Dan berlomba lomba menjadi kreatif.,0
2023-09-16T03:29:08Z,@stevansha1515,UMKM nya lokal tapi barang2nya impor dari china semua bosss...kita sudah dijajah!!!,0
2023-09-16T03:27:50Z,@stevansha1515,"setuju kalau nga pro UMKM Dalam Negeri mah, UMKM Anak Bangsa harus Teliti dan Saling Dukung yaaa jangan dipecah belah lagi oleh pihak2 asing siapapun negaranya tapi lihat dan jeli teliti",0
2023-09-16T03:26:53Z,@andialexy,"Setuju bingitzz, harga di tiktok gak ngotak masalahnya",0
