publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-02T10:14:34Z,@ainksia1058,semuanya bisnis online harus di hapus sangat merusak pedagang kecil seperti saya,0
2023-11-01T09:29:12Z,@ahliwaris1261,Sangat setuju kali ini kputusan pemerintah😊,0
2023-10-30T08:31:04Z,@umbetchannel2844,"game online mohon di tutup,anakku sampai sakit gara2 main game.",0
2023-10-28T08:10:51Z,@kageming8926,"Jujur Asli 1000% gua lebih suka belanja Online Ketimbang dtang langsung ke tokonya!! dan Alasanya gak bisa gua bilang satu satu karna ribuan alasan gua punyaa ,,,",0
2023-10-25T10:11:05Z,@user-lg8tg2qi3i,"Tiktok shop di tutup pemerintah dmpak yg telah terjadi puluhan ribu kariawan di exspedisi di pecat dn ribuan kariawan jualan online kehilangan pekerjaan. Dan mngakibatkan bnyak pengangguran di indonesia, Apakah sekarang ada tanggung jawab pemerintah..?",0
2023-10-25T04:24:29Z,@mawardi0675,Judi online dan pinjoll segera tutup!,0
2023-10-24T03:51:39Z,@sitisulasminetwork-jh6kk,Tutup tik tok shopee lazada pinjol judi online sangat memyengsara kan rakyat,0
2023-10-22T07:19:12Z,@ManLamane-yv6gb,Gue heran pasar offline itu mahal² barangnya,0
2023-10-20T09:27:16Z,@Mentol9997,shoopie dan lazada Tokopedia juga la,0
2023-10-19T11:01:29Z,@aryputra6243,Biarin aja tanah abang tutup,0
2023-10-19T11:00:11Z,@aryputra6243,Yg rugi adanya tiktok padahal pedagang pedagang yg kelas menengah tapi rakyat biasa justru banyak terbantu.,0
2023-10-19T10:59:32Z,@aryputra6243,Padahal tiktok itu justru banyak membantu.tapi entahlah.,0
2023-10-19T04:19:49Z,@MR.ZOMBIEZ,tv bisa we buat jualan pesen lewat no telepon biasanya,0
2023-10-18T21:04:25Z,@suheiTV,Seharusnya produk yang selain made in Indonesia harus di cabut dan pastinya produk Indonesia laris manis,0
2023-10-15T13:06:15Z,@khadaxa,"Mendagnya  tak tahu tak mengerti cara cepat bisnis, mendag gatek",0
2023-10-15T09:22:55Z,@komot7,cukup di tanah abang aja di tutup...di sulawesi jangann.di hpus tik tok shop,0
2023-10-20T04:12:55Z,@Bruhguy497,Woi tiktok shop buat sepi pedagang umkm,0
2023-10-14T16:36:02Z,@ampunbangjago9953,"Gaji 3 juta baju celana yg agak bagus minimal 200 apalagi mau bli yg lain, gaji sebulan yg ada buat beli celana baju ajh sudah hbis . Semoga pada sadar y indonesiaku😂.<br> Sya sebenar nya bersuku ada onlen2 agar yg jualan tidak suka2 memper mainkan harga seenak sendiri",0
2023-10-14T10:02:22Z,@mawar961,KL tik tok bisa ditutup....knp pinjol2 g ditutup biar bank ...pengadaian dan komperasi bisa jln kyk dulu....😅,0
2023-10-14T03:31:26Z,@SyarifAbdulRadjak-mm7xr,Online tiktok wajib di musnahkan.karena mnyengsarakan pdagang tradisional.,0
2023-10-13T06:24:14Z,@user-ps5zy2jx7f,"Pemerintah harus siap menyediakan lapangan kerja untuk  karyawan kurir dari sheller maupun expedisi suwasta yang ada, contoh seperti kami YANG OTOMATIS PENGURANGAN KARYAWAN, PEMERINTAH HARUS ADIL JNGN KARENA UMKM KAMI JUGA RAKYAT INDONESIA YANG BUTUH PEKERJAAN UNTUK MAKAN DAN KAMI PUNYA KELUARGA.🔥🔥🔥😡😡😡😡",0
2023-10-12T11:06:13Z,@tiyaswulandari7401,"SAYA SETUJU, alasannya;<br>1. UMKM di INDONESIA berjalan lancar.<br>2. LEBIH MENCINTAI produk lokal dibanding produk luar.<br>3. Masyarakat jadi lebih FOKUS ke KUALITAS  dibandingkan HARGA MURAH.<br>4. Masyarakat jadi lebih tahu dan pintar dalam memilih produk lokal yg MURAH dan  BERKUALITAS.<br>Sebenarnya masyarakat indo ini di minta untuk lebih tahu bahwa BARANG LOKAL ENGGA KALAH JAUH dari produk luar, produk lokal juga ada yg murah, dan BERKUALITAS tentunya.<br><br>Klo KATA SAYA tiktok shopp ini CUMA DI PISAH bukan DI HILANGKAN, karena selayaknya tiktok dari awala itu emng  hanya buat menghibur, menyampaikan kreativitas, menunjukkan ekspresi, berbagi ilmu. bukan jualan, SEHARUSNYA. (Semoga aja ada yg paham)",0
2023-10-12T06:55:42Z,@eninisa9599,"Pak mentri benar,,yg baik hati yg memikirkan umkm rakyat klo bisa ttp semua pak biar kembali sepeti semula ekonomi bangkit lagi saya sangat setuju pak",0
2023-10-12T02:40:39Z,@user-gt4gy3pm9k,Tp rakyat dulu waktu corona gk boleh keluar rumah apa gk jualan online buat makan apa pemerintah ngasih makan sekarang corona selesai belum ada 1 tahun udah nutup gt aja. Seharuse mikir rakyat sudah siap belum. Pd hal bantu banget buat cari makan dl waktu corona.😢😢😢,0
2023-10-13T03:20:27Z,@Uyul-jn1ou,Makanya Kebijakannya aneh....Dulu kita disuruh dirumah 😂,2
2023-10-13T07:41:02Z,@user-gt4gy3pm9k,Gk tau lah kita rakyat mau bisa apa kl gk nurut sruh jualan di rumah y nurut sekarang di suruh jualan di pasar lg y nurut tingal mikir dana aja ini buat sewa lapak dan semoga laku. Kl gk laku y tinggal jd pengemis aja mungkin ini yg di inginkan pemerintah.,0
2023-10-12T01:01:25Z,@absoluteserenity123,Tinggal onlines shop tutup..di zamin ekonomi merata lagi..karena kalau orang belanja ofline dia jadi keluar rumah. Saat keluar rumah traspotasi umum juga hidup .dan mereka akan jajan dalam perjalanan nya menghidupkan pedagang kecil..tukang parkir juga kebagian job jadi lebih hidup .dan yg belanja ofline lebih sehat karena mau keluar rumah jalan kaki juga..bahkan mall2 juga bisa rame..membantu ekonomi mereka yg kerja di mall .kalau online hanya menghidupkan ekonomi produsen aja .karena barang jatuh dari produsen ke konsumen langsung.,0
2023-10-11T10:16:39Z,@herdiantadjio4853,"Shopee tokopedia lazada bukalapak bli bli dll, aseli ngancurin pasar, kami yg dagang di mall harga selalu di bandingkan dengan online. Harga dari distributor dengan harga online itu sama, lantas kami harus jual harga berapa?",0
2023-10-10T23:39:07Z,@muhummadzikra2450,Itulah cari cina mematikan ekonomi bangsa kita,0
2023-10-10T12:26:31Z,@user-hu4jq7zf1w,Saya setuju sama keputusan pemerintah 👍🏻👍🏻.,0
2023-10-10T06:13:25Z,@user-qk4dj8fn7f,"Sebenarnya pemerintah itu kadang bener kgk kadang oleng karena apa kita menutup online shop sedang kita mau yang mau membeli jarang jauh kita mengeluarkan banyak modal untuk membeli barang tersebut sedangkan tiap daerah daerah belum tentu ada barang tersebut sedang kita mau melindungi 1 pihak yaitu pasar tanah abang tapi tidak memikirkan konsumen yang jauh mau membeli barang harus kesitu buang waktu, tenang,modal , cuma karena macet doang sedang kita beli online kita menghemat waktu,hemat harga ,kita bisa melakukan pekerjaan lain juga sambil nunggu barang , kita kalau butuh barang dadakan gak punya waktu untuk beli apa harus kesitu dulu mikir dunk , kita yang pengusaha umkm untuk maju kan bisa lewat online untuk pemasaran jual beli karena sewa lapak sekarang saja berapa ,belum nanti bayar karyawan,belum nanti mikir  tagihan lainnya, kita pembeli bebas mau beli dimana saja yang penting dapet barang , pedagang ramai sepi itu tergantung pedagang nya cara jualan,matok harga ketinggian, saya tau sewa mahal tapi barang jangan ikuta tinggi selangit mna mau pembeli mau beki kalau barangnya mahal banget<br>Kadang pemerintahan sekarang terlalu konyol dalam pemikiran nya",0
2023-10-10T00:02:58Z,@IdaAyu-ik2vd,"Artis artis napa ikut jualan sih aelahhh apa gak cukup itu duit dri ngartis di TV,,, orang jualan tu buat orang&quot; yg menengah kebawah... Atau gini aja tukaran aja yuk lo jualan gue jadi artis gimana??  Biar adil...  Jangan maruk, serakah",0
2023-10-13T03:25:01Z,@Uyul-jn1ou,"DASAR KAMPUNGAN AMAT SIH LOE JADI ORANG...DARI KOMENAN LOE UDH BISA DITEBAK LOE DARI KAMPUNG YA....??? ARTIS MAU JUALAN ATO GK ITU KAN HAK DAN URUSAN DIA, KENAPA LOE NGATUR2....EMANGNYA LOE SIAPA. DASAR KATRO AMAT SIH LOE JADI ORANG. KOMEN LOE MALU2IN RAKYAT INDONESIA TAU....PAHAM LOE ???",1
2023-10-09T19:26:19Z,@FarDani-qp8yt,Dasar Indonesia.  Selagi jual beli barang halal apa salah nya sih ? Dan tidak merugikan orang lain.,1
2023-10-13T03:25:25Z,@Uyul-jn1ou,Makanya aneh,1
2023-10-09T14:32:53Z,@timantipungli76,Itulah kebodohan pmerintah,1
2023-10-09T08:52:07Z,@xhakaarsenal2952,"Kelewatan sih artis2 yg sudah kaya raya dan berkecukulan buat mati Usaha UMKM.. Kasihan lah.. Walaupun ga ada aturannya to ya jgn serakah pula.. TV Dikuasai, Youtube Dikuasai, masa jualan tiktok dikuasai pula..",1
2023-10-13T03:27:13Z,@Uyul-jn1ou,"Mau serakah ato gk kan itu urusan dia, lah knp loe atur2....emangnya loe siapa. Org mau masuk surga ato neraka pun itu urusan pribadi org dan gk bs kita ikut campur....kecuali barang loe dirampok trs dijual murah ama dia ya wajar loe marah...Lah ini ??? Yg ada malu2in keluarga loe aja",1
2023-10-09T07:12:51Z,@vut169,Tutup lah bnrr musingken,0
2023-10-09T05:31:26Z,@EagleFlyHigh69,"Saya berharap Pedagang Tanah Abang juga menjerit ke Pemerintah minta pendidikan cara berjualan online kalau perlu jualannya tidak hanya di dalam negeri tetapi sampai ke luar negeri. <br><br>Zaman sudah berubah, ayo pedagang Tanah Abang segeralah kamu beradaptasi dengan ekosistem ekonomi yang baru, jangan seperti itu lagi. Cukup kali ini saja ya. kamu juga harus berpikir dari sekarang bagaimana cara untuk bisa survive di masa depan.",0
2023-10-08T19:46:42Z,@rullandos8243,Urus aja itu para korupsi tuh yg merugikan negara,0
2023-10-08T15:24:30Z,@saridinjimoto1580,Tegaskan pemerintah. Korban pengguna IT tapi tidak Tau IT.... gobloknya sudah urat saraf. G mikir dampak terburuk.,0
2023-10-08T07:53:09Z,@sitizaharaahmad2344,Setiap yang sifatnya instant pasti tak lama... Baru 2tahun hampir para peniaga aslinya bengkrap gara2 tiktok melakukan tranksaksi langsung dg harga yang jauh lebih murah ... Tak tau kwaliti barang itu sama ada bagus atau tidak .. 😂😂😂😂😂😂😂😂😂 Siapa yang sudah dapt menggaet keuntungan dari TikTok silahkan menikmati hasilnya .. gotanglah kaki kalian .... Pemerintah memang patut ambik tindakan ..kalau tidak pasti banyak peniaga asli gulu g tikar..  dulu masa COVID lain cerita ... Sekarang lain acara ... Kita harus tau waktu dan keadaan ... Tak semua orang pandai melakukan bisnis dengan cara online... Yang pandai tu memanglah semua boleh di buat ... Tapi yang buta huruf tida kepakaran media pastibya mati cepat ... ..pandai2 lah dia orang cari hidup ... Tahniah presiden Jokowi ..karena sudah mengeluarkan amaran bagi pengguna TikTok bisnis.. good job...,1
2023-10-08T07:51:15Z,@haniefdorison2725,"Ada enaknya ga ada enaknya, yg seperti saya ORANG KAMPUNG yg bener2 di kampung, adanya nya tiktokshop/olshop lainya itu sangat membantu.. mau beli apa2 juga enak gampang nyarinya tidak perlu keluar rumah, semenjak di tutup JD susah mau nyari apa2.. sekalinya juga sy ke pasar apa ke kota kabupaten sy sendiri toh jg belum tentu ketemu.. JD klo ada olshop JD di mudahkan.. toh juga yg jual di olshop kn pedagang pasar jg.. sy memaklumi atas semua hal ini, walaupun sy di kampung sy tidak pernah menolak kemajuan jaman elektronik ini",0
2023-10-08T05:08:41Z,@Michaelcuber,"Keputusan paling bodoh. <br>Teknologi canggih dalam berbelanja kok malah ditolak. Harga murah, belanja mudah dan cepat cukup dalam genggaman HP.<br><br>Kenapa orang skrg males belanja ke store? Karena macet, bensin, terus kalau ke mall pasti laper dan haus jadi banyak biaya yang perlu dikeluarkan. Ditambah makan waktu lama belanjanya. <br><br>Enak belanja online, simpel, mempermudah, harga jauh lebih murah.",0
2023-10-08T04:55:20Z,@magordyn5983,Bagus saya. Dukung pemerintah karena merusak harga pedagang oflqn,0
2023-10-08T01:55:45Z,@evisusanti-gk3fh,"MEREKA PEDAGANG OFFLINE TAPI MENGGUNAKAN MEDIA ONLINE. PEDAGANG YG MERUGIKAN PEDAGANG OFFLINE ADALAH SHOPEE, TOKOPEDIA DST KARENA BARANG DAGANGANNYA DIJUAL TANPA ADA ORANGNYA, BERBEDA DENGAN PEDAGANG YANG BERJUALAN DI TIKTOK ADA PENJUALNYA NUNGGU BARANG DAGANGANNYA. JADI YANG HARUS DITUTUP ADALAH SHOPE, TOKOPEDIA DST.",0
2023-10-13T03:32:17Z,@Uyul-jn1ou,"EMANGNYA LOE SIAPA KOK NYURUH2 SHOOPE, DLL DITUTUP....EMANGNYA NEGARA INI PUNYA BAPAK LOE YG BISA SEENAKNYA LOE ATUR 😋",1
2023-10-20T04:14:40Z,@Bruhguy497,"Tokopedia,shoppe,lazada itu kan e commerce BODOH kalau tiktok sosmed commeerce",0
2023-10-07T23:15:26Z,@saffik07channel67,mudahan ekonomi oflin bisa jaya kembali sprti dlu,0
2023-10-07T18:50:28Z,@whofiezz,Prabowo,0
2023-10-07T16:52:58Z,@sendaljepit2277,Mkn ya mkn.. emng sampe segitu nya..bilang mau makan apa,0
2023-10-07T14:56:26Z,@dodowi8362,Siap siap rakyat miskin bertambah banyak,0
2023-10-07T18:50:53Z,@whofiezz,Siap siap Prabowo jdi Presiden,0
2023-10-07T14:22:49Z,@babaydays3038,Orang biasa keooook gara2 artis pada jualan 😂😂😂😂,0
2023-10-07T13:47:18Z,@worstnetizenbasedonmicroso653,"Salah sendiri sih, tiktok kan izinnya sbg social media, tp malah jadinya e commerce? Mana gitu banyak artis yg pembelinya gak organik. Mrk pake fake buyer &amp; buzzer buat pura2 order dan bikin ilusi pendapatan milyaran. Bikin org yg niat jualan malah gak laku, dan persaingan antar bisnis malah gak sehat. Pemerintah justru bikin keputusan tepat. Ini lah contoh nyata kebaikan &amp; keadilan Allah. Org yg curang langsung kena balasannya 😒",0
2023-10-07T13:33:06Z,@saputraali4095,Matinya nyari aja kuburan online sama kiyai online gausah tahlilan dirumah online aja ..,0
2023-10-07T09:09:42Z,@adipranoto819,"mantap, bagus setuju",0
2023-10-07T05:57:21Z,@NunaTv18,"Sama saja, streamer kecil di tiktokshop jarang ada yg beli bahkan gal ada yg beli, lebih ke adab aja artis atau influencer besar yg memasarkan produk bnyak yg di beli",0
2023-10-07T05:30:34Z,@steventrg5892,Betul tu apalagi orang yg sudah kaya yg jualan lagi harga lebih murah yg miskin tambah miskin lagi produk luar banyk dijual murah produk sendiri gulung tikar😢😢,0
2023-10-07T04:36:17Z,@UjankJheka,Para artis Yg udh pada mapan kaya pula ikut berjalan di tik tok shop Yg kaya smakin kaya Yg miskin tambah bangkrut 😀,0
2023-10-13T03:33:59Z,@Uyul-jn1ou,Ya itu urusan dialah,1
2023-10-07T03:32:34Z,@mlipirchanel1324,Jgn Cuma TikTok Shop aja yg di tutup Yang Masih Belanja Berbau Online Semua harus di tutup... Lu Enak yang Ngerti Dan Bermodal Besar Bisa Berkecimpung di online bahkan sekarang Artis pun pada ikutan dagang yg Modal gede dan ada nama besar...Lu ga mikirin Bapak&quot; Atau Ibu&quot; Tua Yang dagang Bermodal kan seadaanya dan ga faham teknologi?,0
2023-10-07T02:28:09Z,@Ervan378,Aturan aja terus.. Indonesia gitu lhow. Gktau dampaknya pengangguran merajalela.. Jaitan jdi sepi...  Sedangkan judi online terus berjaya. Tanpa ditutup,0
2023-10-07T02:10:02Z,@KangBro101,Yg jadi masalah BARANGNYA  banyak  produk luar negri ..<br>tanpa mbayar bea masuk..tanpa standari sasi SNI dan sertifikasi dari BPOM .. <br>Jualan  ndompleng di aplikasi sosmed sama aja dg pasar gelap atau ilegal .. makanya harga barangnya bisa murah2.. <br><br>Saya sangat setuju Apl Online Shop harus dipisahkan dari Apl Sosmed ..,0
2023-10-07T01:48:35Z,@HackAlive,yg tengah terlihat keibuan ❤ bisa kali ah 😂,0
2023-10-13T03:35:36Z,@Uyul-jn1ou,"Keibuan apanya, ngomongnya aja lebay sok kecantikan",1
2023-10-07T01:29:39Z,@user-be5gi6sj9l,Musnahkan tiktok,0
2023-10-06T23:41:31Z,@rian-828,HAPUSSSSSS.....utamakan produk negeri sendiri...,0
2023-10-06T22:28:03Z,@MASMATMAX,Mending membunuh 5000 pedagang online dari pada membunuh ratusan juta pedagang di pasar nyata❤❤❤,0
2023-10-06T16:59:54Z,@bkfcpuncak4336,"Tiktok itu bukan untuk jualan/belanja ,tp buat joget joget ga jelas hahaha ..",0
2023-10-06T15:46:15Z,@vndnmthriftstore4360,"Artis2 ngapain coba jual d tiktok bukan gk boleh mslahnya yg lu jual harga murah brang2 murah minyak,tas,baju apalah sglala macem kerja keras boleh rakus jangan <br><br>Yg imbasnya jadi kasihan seller<br>Ktika blom ad artis umkm aman2 ajha krna gk mngkin smua pmilik usaha umkm gk main online jga...<br>Yg jadi mslah artisnya jual brang murah adeuuh kacau2 youtube,fb,ig,enteeraiment offline skrng ol shoop adeuuh inget kerja kras boleh rakus jngn kasihan umkm kcil kita sprti kita ini",0
2023-10-06T21:55:28Z,@Siapib2,Nah bener .. artis jualan sebenarnya gak masalah jualan .. cmn minimal hargany jangan dibawah harga grosir juga.. kasian UMKM menengah kebawah lain gag bisa bersaing harga …,0
2023-10-06T14:04:19Z,@user-tt6wv2mu6n,Yang penting di pasar nggak mahal,0
2023-10-06T13:54:10Z,@julianzarvan007,aneh2 aja kebijakan sekarang,0
2023-10-06T12:11:16Z,@anesbailaen,"Teknologi semakin canggih itu membuat byk platform untuk dapat saling membantu , tapi kenapa semakin ribet sih ,smua tuh ada persaingan",0
2023-10-06T11:05:20Z,@PakMujib-vn3eo,Masih ada toko oren dan toko bijau.,0
2023-10-06T10:25:08Z,@habibi8195,hah bodo amat,0
2023-10-06T08:27:32Z,@lajoinbox,bohong,0
2023-10-06T04:17:32Z,@AliMasud-ng3tv,Semoga yg dagang elegal tak bayar beacukai bisa dibawa kemeja hijau untuk mempertanggung jawabannya,0
2023-10-06T01:53:34Z,@jonnitpk8707,Kasian UMKM indonesia.. sempat ambruk.. apa belum terlambat utk kembali..<br>Nanti regulasi diakalin lagi sama tiktok..,0
2023-10-06T01:27:19Z,@ikhsanadityahasibuan7936,Aku suka aku suka,0
2023-10-06T01:02:35Z,@sentuhan,"Ini pak menteri gak jelas, buat produk aplikasi UKM sendirilah klo bisa yang menguntungkan negara seperti tiktok",0
2023-10-06T00:50:56Z,@ariefatrea4914,Kembali ke zaman batu,0
2023-10-06T00:04:04Z,@user-rd9ux5et4u,"Lah trus facebook gimana...?? Instagram gimana,,banyak medsos lainnya yg berjyalan juga di lini mereka",0
2023-10-05T23:58:00Z,@pakdheganteng3621,"Pemerintah apa gak bisa bik8n pasar online, pemerintah aneh",0
2023-10-05T22:26:31Z,@DIY_Creative,Yg untung anda... tapi algoritma memihak pedagang cina..biar untung... kan uang kita keluar keluarnegeri,0
2023-10-05T18:54:45Z,@user-ym2ql1pv6p,PANTAS UNI EROPA MELARANG TIKTOK MASUK KE NEGARA NYA TERNYATA EROPA TAU ARAH KE MANA TIKTOK INI SEBENAR NYA,1
2023-10-05T18:48:11Z,@Anastasia-iz2bw,"Mangkanya hp sekarang canggih, hp sudah punya smarphone semua tinggal pakailah jualan online, emang masyarakat mau bodoh terus gitu sama negara lain, pikir pikir, sekarang hp sudah canggih gunakan untuk jualan, kalau tidak bisa jualan online belajarlah sama teman dan sodara yang bisa,, hidup itu jangan payah 😅😅😅",0
2023-10-05T18:40:33Z,@NEXTDRAGON,"Mantap &quot;SOSIAL KOMES&quot; 😊 <a href=""https://www.youtube.com/watch?v=it_viKyPh2M&amp;t=00m58s"">00:58</a>",0
2023-10-05T15:28:29Z,@mangcenot,Laah yg di tutup tik tok doank<br>Tapi lazada &amp; shopee kalian masih jqlan kan😊,1
2023-10-05T14:32:59Z,@abdulrohim5724,saya gak mau jadi orang munafik...<br>Klo saya juga butuh tiktok shop.<br>Orang menengah kebawah juga pengeng harga lebih terjangkau...popok yg biasa harga 120 saya beli di tiktok shop cuma 98rb..bayangin 22rbu betapa berharganya buat saya yg gajinya 250/Minggu..,0
2023-10-05T13:24:49Z,@erfanmakmur3882,Coba bbm kamu kasi turun aman tentram dan damai bkn hapus ini itu,0
2023-10-05T13:15:46Z,@Fidiangler,Gara² pedagang offline ini..,0
2023-10-05T12:56:26Z,@yopiehandian1935,Saya pedangan offline di Mall jujur saya merasa ada harapan baru untuk saya berjualan lagi karna berpa tahun terakir banyak2 rekan2 sesama pedagang di mall yang gulung tikar di karena kan sepi pengunjung sekali nya ada pengunjung mereka hanya nongkrong dan jalan2 cuci2 mata bukan untuk belanja tiap bulan kami di bebankan sewa tempat dan gaji buat SPG...mudah2an semua nya bisa berjalan lancar untuk semua pedagang,0
2023-10-05T11:36:54Z,@natsarand,"suatu kemunduran teknologi di indonesia, gmn mau maju ini indonesia diajak maju malah mundur... ga bakalan rame lg itu tanah abang, website 1688 bisa order lsg dr china harga pun murah, import pun masih gampang mau gelap mau resmi 😂😂",0
2023-10-05T11:26:27Z,@achmady7661,Kasian juga toko2 yg jual di pasar pada ga laku mau makan apa juga mereka,0
2023-10-05T10:46:04Z,@SpaghettyBolognese,Susah sih narik pajaknya ya pak😅,0
2023-10-05T10:45:10Z,@SpaghettyBolognese,Susah sih narik pajaknya ya pak,0
2023-10-05T09:52:53Z,@dxoll-xs9vm,Allhmdulillah tiktok di larang.<br>Harga nya ga masuk di akal tiktok masa Indomie 1 dus cuma 1000 kan aneh,0
2023-10-05T09:31:20Z,@apratama4556,"Shope live,face book dan aplikasi lain juga bisa jual murah...inti nya sih karena nggak nyetor pajak aja...😊...",0
2023-10-05T08:12:57Z,@indahlestari3413,Kalau niat bisnis sewa saja kios dipasar biar semua berdampak positif termasuk transportasi jd rame lg karena banyak yg kepasar.,0
2023-10-05T08:02:13Z,@ganaanggara5720,"Gw dukung pemerintahan,,",0
2023-10-05T07:56:33Z,@user-dp5fz6bv9n,"INTINYA APA YANG KITA BELI, ITU YANG KITA DUKUNG.",0
2023-10-05T06:45:32Z,@Noctiszki,Boss uang banyank ajum bodoh,0
2023-10-05T06:29:23Z,@bajangtegar9378,Sayang banyak padahal yang terbantu di tiktok shop,0
2023-10-05T05:51:05Z,@teukudewangga2366,Tiktok nya juga sekalian ditutup..,0
2023-10-05T04:59:01Z,@user-in8dw6gs8w,Lebih baik yg d tutup itu yg melarangnya,0
2023-10-05T04:41:22Z,@OtaKristiani-se6nm,"Mantap pak menteri,tutup saja tiktok shop",0
2023-10-05T04:23:43Z,@changgragani4737,terus kalo masih ada jual harus ada hukuman apa gk pak,0
2023-10-05T04:05:54Z,@krisanmawar565,"HONGKONG SDH LAMA HEI DI TUTUP ,,TP AMAN AE",0
2023-10-05T03:38:43Z,@TraderButterfly,"yang ga boleh itu harus nya artis, publik pigur... boleh pun harusnya kena kan pajak yang besar dari laba bersih... kalo penjual kecil free.. ada penjualan laba bersih dibawah 1 jt per hari biar kan free pajak, kalu up 1jt sd 5jt kenakan pajak 3%, kalo up 5jt sd 15jt kenakan pajak 5%, kalo up 15jt sd 50jt kenakan pajak 10%, kalo 50jt sd 500jt kenakan pajak 30%, kalo 500jt sd milyar milayar kenakan pajak 70%<br><br>teknisnya gimana?<br>aku kasih gambaran... jadi platform harus menyediakan harga modal dan harga jual disitu bisa ketemu berapa keuntungan laba bersih. dikalkulasikan per 24jam, dan dana modal + laba keuntungan bisa ditarik setelah dipotong pajak oleh platform yang secara instant masuk ke kas negara yang bisa dilihat secara transparat, bisa digunakan untuk penangan sampah seluruh indonesia ❤❤❤ <br><br><br><br>bantu up ya... <br><br>penjual kecil terangkat ekonomi keluarganya kampungnya,<br>penjual besar mengangkat ekonomi negara <br><br>sini ngopi sama aku wahai pembuat kebijakan kebijakan 🎉🎉🎉",0
2023-10-05T03:20:38Z,@galihardhana3903,Setuju,0
2023-10-05T03:01:12Z,@roeshdhaniez,Bagus 👍👍,0
2023-10-05T02:15:26Z,@unit3997,"Alhamdulilah kenapa baru sekarang sih pemerintah bertindak, kerja kalian ngapain aja pemerintah, semoga tanah abang cipulir dan lainya pedagang offline segera bangkit lagi aminnnn !!!",2
2023-10-11T07:05:55Z,@RajaGaluh-bk8oi,ya bnr knp baru skrg di tindk lanjuti,0
2023-10-05T02:09:30Z,@aivachannel565,Saya sangat mendukung UMKM kecil sejahtera.,0
2023-10-05T01:15:38Z,@famsuryapanjaitan2001,Tutup 7 juta menyelatkan 50jt ❤️,0
2023-10-05T01:14:09Z,@famsuryapanjaitan2001,Perdagangan liar hanya menguntungkan segelintir orang,0
2023-10-05T00:39:24Z,@masakiya-wx2hb,Melarang hukum alam. Karna jaman selalu berputar yg jualan d tiktok mayoritas UMKM. Dngn tiktok org modal paspasan bisa memperbaiki ekonomi<br>Intinya pengusa pasar ga mau turun tahta,0
2023-10-05T00:19:16Z,@bocil838,yg pro sama penutupan tiktok hanya para UMKM tua yg gaptek dan ber sdm rendah 😂,0
2023-10-05T00:15:27Z,@andysetiawan1043,Patokanya adl TV,0
2023-10-05T00:00:15Z,@zaharathamrin9201,"Jangan banyak alesan bela diri mbaaa,,  orang lain juga punya anak istri,  pedagang2 punya keluarga , jangan bingung ,tapi sadar diri ,,,,",0
2023-10-04T23:57:47Z,@zaharathamrin9201,"Nah Gitu, namanya pemerintah berguna untuk rakyat ,,",0
2023-10-04T23:55:20Z,@user-tc9vq9kj3s,"Ribet amat ya, tik tok tinggal bikin aplikasi tiktok shop",0
2023-10-04T23:08:37Z,@bearbrand7465,"Setuju dgn pemerintah, stabilitas ekonomi nasional hrs mjd prioritas",0
2023-10-04T22:45:42Z,@alibarqul3731,"Kalau tiktok di tutup masib bisa di shopee, yanv jadi masalah itu emang produk² impor itu lo",0
2023-10-04T22:17:06Z,@anambaskara637,"pedagang online dadi ngamplo,",0
2023-10-04T22:14:29Z,@syahrulbahri7329,Ini Mentri kaga tau apa yang di bicarakan. Taunya joget doang...😁,0
2023-10-04T21:35:31Z,@matamu8878,Yaa...😂😂gak bisa minta spil nomor etalase donk,0
2023-10-04T21:28:32Z,@shantuy7894,Stop juga barang cina serius bang itu merusak barang lokal,0
2023-10-04T20:33:35Z,@cuculeon4742,Mantap pak. kasihan Pasar pak sepih,0
2023-10-04T20:16:40Z,@reecurties5264,<b>KENAPA BINGUNG ????</b><br><b>ADA ALLAH YANG MAHA KAYA</b>,0
2023-10-04T20:05:58Z,@muhammad_fa6739,Para warganet pilihlah prabowo dan pan dalam pilpres 2024..semoga Indonesia bersih dari tiktok 😂,0
2023-10-04T19:14:59Z,@riffamo4601,"menurutku win win solutionnya tiktokshop tetap dibuka tapi harus barang produk indo , karena kita sebagai konsumen dan pedagang sangat terbantu dengan adanya tiktokshop.",0
2023-10-06T04:31:24Z,@iorianam8070,"Gw tinggal dijakarta. Disini banyak orang dari tiongkok bawa barang dari negara mereka untuk bombardir produk lokal. Krn dibuat imitasinya dengan bahan sedikit lbh berkualitas. Secara tdk langsung mereka platform tiktok ngeliat pasar indo, produk lokal yg laris langsung cepat2 dibuat imitasinya. Yg jual juga bos2 orang mereka yg tinggal dan pindah kesini. Banyak ruko2 bisnis tiktok tertutup pdhl transaksinya ratusan juta. Karyawannya cm 2-5 biji dgn gaji kecil bagian packing.",0
2023-10-04T18:16:55Z,@tangguh475,Sangat setuju seandenya tiktok di tutup lah🤪,0
2023-10-04T17:35:00Z,@dinabdullah2463,Saya sbg konsumen sebenarnya sangat terbantu dgn adanya shop on line,0
2023-10-04T17:00:29Z,@rikobahari2335,Padahal ada shopee dll bisa juga kok live emang dasar mau aja di perbudak china iya skrng lo dapet duit setelah produk yang lo jual di jiplak dan dijual kembali dengan harga murah nangis sudah banyak penjual tik tok yang ngeluh kaya gitu terlebih lagi skincare,0
